Gene stable ID	Gene name
AT5G57887	
AT1G53430	
AT4G27820	BGLU9
AT5G14140	
AT5G39810	AGL98
AT2G19850	
AT1G21350	
AT5G52030	
AT4G21570	
AT3G46420	
AT2G32030	
AT5G19172	
AT4G24920	
AT3G30525	
AT1G05860	
AT2G45160	SCL27
AT3G05400	SUGTL5
AT2G25737	
AT2G16360	
AT2G18210	
AT4G33370	RH43
AT1G30380	PSAK
AT3G15605	
AT3G09085	
AT4G35335	
AT2G04910	
AT5G19370	
AT1G71790	
AT5G18550	
AT5G62440	EMB514
AT5G34869	
AT3G22210	
ATCG00360	YCF3
AT1G46696	
AT4G21270	KIN14C
AT1G71015	
AT3G48675	
AT2G29850	
AT4G14870	SECE1
AT2G39805	
AT4G25320	AHL3
AT3G22850	
AT3G56330	
AT4G38225	
AT1G50240	TIO
AT4G39570	
AT2G40815	
AT5G52660	RVE6
AT2G45800	PLIM2A
AT1G32940	SBT3.5
AT3G46430	
AT2G37125	
AT4G05330	AGD13
AT4G03140	
AT5G18070	DRT101
AT5G20165	
AT4G38890	
AT2G42490	
AT5G54670	KIN14N
AT4G16500	CYS4
AT1G21065	
AT3G05600	
AT2G24670	
AT3G26540	PCMP-A5
AT4G17830	
AT1G02705	
AT3G53040	
AT3G05940	
AT3G48270	CYP71A26
AT3G59770	SAC9
AT3G23610	DSPTP1
AT5G06990	
AT2G06675	
AT5G08260	SCPL35
AT2G32480	ARASP
AT3G43120	
AT3G18220	LPP4
AT1G48370	YSL8
AT5G32440	
AT2G31220	BHLH10
AT5G11340	
AT4G01630	EXPA17
AT3G27650	LBD25
AT3G45555	
AT2G37720	TBL15
AT5G27370	
AT1G50490	UBC20
AT5G03760	CSLA9
AT3G61560	RTNLB6
AT1G19565	
AT2G33860	ARF3
AT3G51360	
AT5G67265	
AT3G11090	LBD21
AT4G12440	APT4
AT5G10130	DFC
AT3G51340	
AT4G06490	
AT5G36390	
AT5G27910	NFYC8
AT5G62850	SWEET5
AT2G36850	CALS10
AT3G21470	PCMP-E29
AT4G18440	
AT1G68110	
AT2G30985	
AT5G28030	DES1
AT5G19980	GFT1
AT1G18140	LAC1
AT3G20475	MSH5
AT1G16850	
AT1G79120	
AT2G36270	ABI5
AT3G59470	
AT1G51590	MNS1
AT3G15030	TCP4
AT2G30950	VAR2
AT5G67410	
AT5G46880	HDG5
AT5G47110	LIL3.2
AT5G41220	GSTT3
AT2G11910	
AT1G09600	
AT5G58412	
AT4G37890	EDA40
AT4G04340	OSCA1
AT3G43290	
AT4G28030	
AT3G54570	
AT2G07240	
AT2G32785	
AT2G02850	ARPN
AT2G02410	
AT2G34585	
AT1G26225	
AT4G00380	FDM2
AT4G21280	PSBQ1
AT4G37820	
AT3G59630	
AT1G43330	
AT2G42940	AHL16
AT5G45830	DOG1
AT1G04080	PRP39
AT4G31120	PMRT15
AT4G19530	
AT1G55220	
AT4G19485	
AT5G12050	
AT2G36835	
AT3G45700	NPF2.4
AT3G62100	IAA30
AT3G10910	ATL72
AT1G30350	
AT1G04560	
AT1G61390	
AT2G16015	
AT2G37040	PAL1
AT5G08630	
AT4G11230	RBOHI
AT4G09130	ATL37
AT5G50490	NFYC5
AT5G03690	FBA4
AT5G61610	
AT3G58040	SINAT2
AT5G18050	SAUR22
AT3G56540	SCPL53
AT2G29735	
AT4G09040	
AT5G38760	
AT4G13600	
AT5G52655	
AT1G36050	
AT5G17070	
AT3G27830	RPL12A
AT3G08630	RER2
AT3G25600	CML16
AT1G42430	
AT4G24050	
AT1G75300	
AT1G44180	
AT1G73805	SARD1
AT5G27120	NOP5-1
AT2G37060	NFYB8
AT4G16140	
AT2G17450	ATL44
AT5G23180	
AT2G40205	RPL41C
AT3G06180	
AT2G20890	THF1
AT5G03850	RPS28A
AT1G69670	CUL3B
AT2G17110	
AT1G18680	
AT3G09300	ORP3B
AT5G47720	
AT5G45650	SBT5.6
AT5G35995	
AT4G15270	
AT1G17665	
AT1G44835	
AT2G29470	GSTU3
AT1G30440	
AT3G46800	
AT5G57450	XRCC3
AT2G22980	SCPL13
AT1G15520	ABCG40
AT1G52390	
AT1G32380	PRS2
AT5G46330	FLS2
AT3G63510	
AT5G58850	ATMYB119
AT1G56670	LIP4
AT3G43520	FAX2
AT3G42850	
AT1G69660	
AT2G33380	PXG3
AT5G65790	ATMYB68
AT1G23205	
AT2G40475	
AT3G29270	
AT3G44600	CYP71
AT5G66620	DAR6
ATCG00750	RPS11
AT1G53180	
AT3G11960	
AT1G64585	RTFL22
AT1G28370	ERF11
AT3G05675	
AT2G07659	
AT1G78340	GSTU22
AT3G13360	WIP3
AT1G32230	RCD1
AT3G46820	TOPP5
AT1G22985	ERF069
AT3G10520	AHB2
AT4G14830	HSP1
AT2G44900	FBX5
AT3G10810	
AT5G43640	RPS15E
AT4G18300	
AT5G18160	
AT1G12360	KEU
AT2G28130	
AT3G08940	LHCB4.2
AT4G24510	CER2
AT1G20240	
AT2G44735	
AT5G02180	
AT2G02350	SKIP3
AT5G17880	CSA1
AT5G25757	
AT3G60780	
AT3G56850	DPBF3
AT1G07970	
AT2G17950	WUS
AT2G14800	
AT1G32763	
AT4G15670	GRXS7
AT1G49715	
AT3G46940	DUT1
AT4G28000	
AT5G25060	RRC1
AT1G31250	
AT5G44563	
AT2G26600	
AT2G25440	AtRLP20
AT4G21445	
AT3G51610	
AT5G57390	AIL5
AT1G16860	
AT4G30780	
AT1G03940	3AT1
AT1G21620	APUM20
AT1G64310	PCMP-E65
AT5G11170	RH15
AT1G51150	DEGP6
AT2G26190	IQM4
AT2G15130	
AT2G41390	
AT2G02695	
AT4G16800	
AT3G57160	
AT1G23900	GAMMA-ADR
AT5G39350	PCMP-E16
AT4G02320	PME40
AT5G61050	
AT3G24255	
AT2G33470	GLTP1
AT1G20160	CRSP
AT5G60100	PRR3
AT3G07490	CML3
AT1G20693	HMGB2
AT2G07718	
AT1G13380	
AT3G56510	
AT1G65349	
AT1G50630	
AT1G12630	ERF027
AT2G32295	
AT4G35630	PSAT1
AT2G44740	CYCU4-1
AT5G22370	EMB1705
AT1G45229	
AT5G54145	
AT3G02330	PCMP-E90
AT1G62360	STM
AT5G63085	
AT2G33320	
AT3G12170	
AT4G00420	
AT2G29330	TRI
AT3G62910	APG3
AT1G71370	RH49
AT1G16280	RH36
AT3G23020	
AT4G39700	HIPP23
AT3G60640	ATG8G
AT2G03933	
AT1G68540	TKPR2
AT5G53742	
AT5G47290	
AT2G45030	MEFG2
AT2G31290	
AT3G60240	EIF4G
AT5G17990	PAT1
AT3G55252	
AT4G10920	KELP
AT3G13190	
AT5G11980	
AT3G58670	PCO5
AT1G02816	
AT1G64150	PAM71
AT1G80620	
AT1G13140	CYP86C3
AT1G11060	
AT5G46825	
AT3G62370	
AT3G57770	
AT1G33475	PHYL1.2
AT2G41120	
AT3G11010	AtRLP34
AT1G64370	
AT1G30080	
AT4G05040	
AT1G05550	
AT4G32190	
AT3G13940	
AT4G35270	NLP2
AT2G22430	ATHB-6
AT3G03828	
AT5G44440	
AT2G16385	CIF1
AT5G60350	
AT4G22070	WRKY31
AT3G32940	
AT5G50140	
AT1G68140	
AT4G34110	PAB2
AT2G38995	
AT2G47030	PME4
AT1G74055	
AT4G12825	
AT1G26710	
AT4G14276	
AT2G36410	
AT3G45080	SOT6
AT2G03090	EXPA15
AT2G26930	ISPE
AT5G39560	
AT5G43960	
AT5G16430	
AT5G62940	DOF5.6
AT4G33450	ATMYB69
AT3G45480	
AT2G01810	
AT4G34040	MBR2
AT1G03330	LSM2
AT5G15470	GAUT14
AT1G79610	NHX6
AT4G16920	
AT4G33350	TIC22
AT3G57320	
AT5G38430	RBCS-1B
AT4G26330	UNE17
AT4G10840	KLCR1
AT5G44180	RLT2
AT2G45850	AHL9
AT1G01810	
AT1G27880	RECQL5
AT1G72190	
AT1G74770	
AT5G24900	CYP714A2
AT5G10310	
AT3G61420	TFB1-3
AT3G17560	
AT5G28380	
AT2G17670	
AT3G03660	WOX11
AT5G15850	COL1
AT2G45710	RPS27A
AT4G28580	MRS2-6
AT1G14940	
AT3G21970	CRRSP26
AT2G45170	ATG8E
AT2G14830	
AT5G58784	
AT5G49870	JAL48
AT3G53470	
AT1G60930	RECQL4B
AT5G48660	
AT5G15440	EDL1
AT4G26190	
AT1G80930	
AT4G16447	
AT4G02060	MCM7
AT5G23550	
AT3G46380	
AT4G35375	
AT3G07270	GCH1
AT5G54420	
AT5G37930	
AT3G11340	
AT3G52990	
AT1G52325	
AT1G47840	HXK3
AT1G70380	
AT1G06923	
AT5G09390	
AT1G12150	
AT1G61700	NRPB10L
AT2G19430	THO6
AT1G56010	NAC021
AT5G46220	
AT5G07180	ERL2
AT2G18465	
AT1G76140	
AT2G01110	TATC
AT2G25344	LCR14
AT1G16190	RAD23A
AT1G45160	
AT2G03690	
AT4G22660	
AT2G44940	ERF034
AT2G22790	
AT3G03300	DCL2
AT3G54065	
AT2G01910	MAP65-6
AT4G30090	
AT1G44960	
AT3G16712	
AT4G26650	
AT3G13898	
AT3G57350	NUP93B
AT4G34430	CHB3
AT5G15130	WRKY72
AT5G11540	GULLO3
AT5G10260	RABH1E
AT1G24560	
AT1G35670	CPK11
AT1G57613	
AT4G37750	ANT
AT1G21780	
AT3G03380	DEGP7
AT4G33625	
AT1G06830	GRXS11
AT2G35940	BLH1
AT4G27585	
AT1G62070	
AT3G62528	
AT1G66900	
AT1G11660	HSP70-16
AT4G20570	
AT2G39430	DIR9
AT1G66360	CAR2
AT4G21260	
AT2G14070	
AT4G01610	CATHB3
AT3G21830	ASK8
AT5G07225	
AT5G24352	
AT4G33060	CYP57
AT3G28340	GATL10
AT3G61820	
AT1G30860	
AT2G29925	
AT2G14440	
AT1G53680	GSTU28
AT5G48500	
AT5G11700	
AT1G59680	EDA1
AT1G78660	GGH1
AT5G17150	
AT1G28100	
AT5G61340	
AT2G01350	QPT
AT1G79280	NUA
AT1G02960	
AT4G30550	GGP3
AT4G14220	RHF1A
AT1G64800	
AT5G01220	SQD2
AT1G36030	
AT4G12730	FLA2
AT2G33796	
AT4G22475	
AT3G49050	
AT5G17280	
AT1G17580	XI-1
AT2G35430	
AT1G76410	ATL8
AT1G02030	ZAT1
AT3G14690	CYP72A15
AT5G46360	KCO3
AT1G22060	
AT5G53170	FTSH11
AT4G34180	
AT2G29840	
AT3G59800	
AT2G44530	PRS5
AT4G28440	
AT3G22360	AOX1B
AT4G27180	KIN14M
AT2G24470	
AT2G43840	UGT74F1
AT5G03780	TRFL10
AT3G63390	
AT1G27350	
AT5G11670	NADP-ME2
AT4G03280	PETC
AT3G20935	CYP705A28
AT1G79150	
AT3G28510	
AT4G24200	
AT2G19380	UBA1C
AT1G68460	IPT1
AT3G21080	
AT2G40810	ATG18C
AT5G65930	ZWI
AT3G26135	
AT5G59305	CLE46
AT1G14000	VIK
AT2G47510	FUM1
AT1G65160	
AT1G76780	
AT5G25120	CYP71B11
AT5G39910	
AT3G27260	GTE8
AT4G05250	
AT5G17500	
AT1G80920	ATJ8
AT2G30550	
AT5G36330	
AT1G17920	HDG12
AT3G05950	
AT3G29030	EXPA5
AT1G15760	
AT4G33960	
AT5G47820	KIN4A
AT5G20380	PHT4;5
AT5G48190	
AT1G48950	
AT3G54120	RTNLB12
AT1G07710	
AT2G05220	RPS17B
AT3G56030	
AT5G02910	
AT1G19320	
AT4G12334	
AT1G04105	
AT5G45930	CHLI2
ATMG00200	ORF107B
AT2G25100	
AT2G07692	
AT4G26600	
AT5G23650	
AT5G38930	
AT1G09420	G6PD4
AT5G08670	
AT3G07650	COL9
AT4G28485	DMP7
AT1G25270	
AT3G55770	
AT3G29280	
AT5G53790	
AT3G45525	
AT1G18335	
AT5G42330	
AT1G28020	
AT2G10940	
AT1G23965	
AT1G70220	
AT1G60890	
AT2G28790	
AT2G06565	
AT2G25970	
ATMG00220	COB
AT2G31060	
AT1G07110	FKFBP
AT5G20430	MOB2B
AT5G01470	
AT1G17000	ATTPS3
AT1G05970	
AT2G21440	
AT2G43860	
AT1G66260	ALY3
AT4G25790	
AT1G70600	RPL27AC
AT3G02970	EXL6
AT2G19730	RPL28A
AT1G73700	DTX17
AT1G52565	
AT1G20830	MCD1
AT3G31430	
AT5G41600	RTNLB4
AT1G76900	TULP1
AT1G10130	ECA3
AT3G11870	
AT3G13560	
AT5G03070	IMPA9
AT3G60560	
AT4G16845	VRN2
AT1G26680	
AT5G57400	
AT3G50820	PSBO2
AT4G25650	PTC52
AT1G56553	
AT3G04730	IAA16
AT2G24060	IF3-2
AT5G01870	LTP10
AT1G78200	
AT2G40995	
AT2G26300	GPA1
AT2G45480	GRF9
AT1G50950	
AT3G51490	TMT3
AT5G19860	
AT4G15715	
AT1G54610	
AT4G11720	HAP2
AT5G49980	AFB5
AT3G19140	ATL62
AT4G18010	IP5P2
AT2G43650	EMB2777
AT5G48280	
AT3G51420	SSL4
AT3G60680	
AT1G67040	
AT5G26280	
AT3G02850	SKOR
AT3G44695	
AT2G45820	DBP
AT1G32700	
AT1G16220	
AT1G04350	
AT3G22120	CWLP
AT1G23770	
AT5G52890	
AT3G48530	KING1
AT5G03220	MED7A
AT1G68510	LBD42
AT3G28360	ABCB16
AT3G11630	BAS1
AT5G13760	
AT1G16350	
AT2G40300	FER4
AT3G16300	
AT3G56620	
AT3G10980	
AT4G19760	
AT1G79650	RAD23
AT5G42090	
AT1G10840	TIF3H1
AT1G01790	KEA1
AT5G20580	
AT1G77640	ERF013
AT5G61070	HDA18
AT3G59290	EPSIN3
AT4G03410	
AT3G53440	
AT3G05030	NHX2
AT5G24710	
AT3G11591	
AT4G35390	AHL25
AT4G11660	HSFB2B
AT5G55160	SUM2
AT2G36370	FBL11
AT1G72920	
AT5G03290	IDH5
AT4G08800	
AT1G79550	PGK3
AT2G39350	ABCG1
AT3G08980	
AT3G59270	
AT5G35200	
AT5G18170	GDH1
AT1G78635	
AT1G78400	
AT4G20890	TUBB9
AT2G29930	
AT5G13220	JAZ10
AT1G29220	
AT4G17460	HAT1
AT2G37220	CP29B
AT1G64870	
AT4G22390	
AT4G05270	
AT3G14050	RSH2
AT4G14700	ORC1A
AT5G03995	
AT2G32500	
AT5G02540	
AT2G36650	
AT1G65486	
AT3G20260	
AT4G14920	
AT5G57930	APO2
AT5G60140	
AT3G03040	
AT3G58850	PAR2
AT4G00990	
AT3G50610	CEP9
AT1G63110	
AT5G37250	
AT5G07590	
AT5G28237	
AT1G47960	C/VIF1
AT3G61700	
AT4G12550	AIR1
AT1G63980	
AT1G09840	ASK10
AT4G14880	OASA1
AT3G23325	
AT5G49820	RUS6
AT1G14530	THH1
AT3G14225	GLIP4
AT2G38950	JMJ19
AT3G09580	
AT4G30996	
AT1G69450	
AT1G26150	PERK10
AT5G09360	LAC14
AT5G66675	
AT5G23970	
AT1G69310	WRKY57
AT1G01320	
ATCG00720	PETB
AT4G13190	PBL24
AT5G47390	KUA1
ATCG00140	ATPH
AT4G32790	
AT2G31930	
AT3G12833	
AT3G23635	RTFL13
AT1G53635	
AT2G30070	POT1
AT1G21070	URGT2
AT2G30650	
AT3G12700	
AT1G64190	
AT5G46280	MCM3
AT1G19750	
AT1G12040	LRX1
AT1G78300	GRF2
AT1G24030	PBL28
AT1G35181	
AT5G13150	ATEXO70C1
AT2G40715	
AT5G38865	
AT4G01020	
AT1G35160	GF14 PHI
AT1G52180	
AT4G20100	
AT2G32050	
AT2G07642	
AT5G48990	
AT2G14825	
AT1G19830	
AT3G59610	JAL38
AT1G43320	
AT1G69720	HO3
AT5G07510	GRP14
AT2G24570	WRKY17
AT3G59880	
AT4G08869	
AT1G16320	
AT4G21213	
AT1G63520	
AT5G26780	SHM2
AT3G55930	
AT4G21810	DER2.1
AT3G48290	CYP71A24
AT3G01350	NPF5.9
AT4G14510	CFM3B
AT2G27240	ALMT7
AT2G30395	OFP17
AT5G22400	ROPGAP1
AT1G10460	GLP7
AT2G33630	
AT1G33270	
AT4G18460	
AT5G57590	BIO3-BIO1
AT4G22463	
AT3G18890	TIC62
AT5G44635	MCM6
AT5G11530	EMF1
AT1G73607	LCR65
AT4G12230	
AT5G46300	
AT1G66510	
AT5G49230	DI19-7
AT2G43340	
AT2G37960	
AT4G34060	DML3
AT3G21930	CRRSP19
AT1G58245	
AT3G21190	
AT4G31300	PBA1
AT2G29045	LCR62
AT5G50750	RGP4
AT4G23440	
AT3G56200	
AT4G19400	
AT3G16640	TCTP1
AT4G31060	ERF015
AT4G15056	
AT5G59330	
AT5G53830	VQ33
AT1G71160	KCS7
AT1G44910	PRP40A
AT3G58600	
AT4G28770	
AT1G78560	BASS1
AT3G26850	
AT1G27520	MNS5
AT2G33510	
AT1G79990	
AT1G11200	
AT5G62550	
AT1G07140	RANBP1A
AT2G35035	URED
AT1G60860	AGD2
AT2G47430	CKI1
AT3G02670	
AT2G17760	APF1
AT2G28450	
AT5G39920	
AT4G01410	
AT5G05735	
AT2G19480	NAP1;2
AT3G16170	
AT5G16453	
AT3G51000	
AT5G48840	PANC
AT3G01325	
AT5G06570	
AT4G21680	NPF7.2
AT3G53410	LUL2
AT4G03030	OR23
AT1G07725	ATEXO70H6
AT5G44500	
AT4G31330	
AT1G27820	CAF1-3
AT1G51160	
AT1G11760	MED32
AT2G28815	
AT3G45820	
AT4G19120	ERD3
AT3G03400	CML33
AT2G18110	
AT4G20370	TSF
AT1G52910	
AT1G61780	
AT4G38630	RPN10
AT3G59510	
AT3G29170	
AT2G32820	
AT3G09032	
AT2G05140	
AT4G08790	NLP2
AT3G18450	PCR5
AT1G12240	BFRUCT4
AT3G01440	PNSL3
AT1G45110	
AT4G31150	
AT4G13340	LRX3
AT3G21170	
AT1G33220	
AT2G29990	NDA2
AT3G05820	INVH
AT3G16950	LPD1
AT1G07810	ECA1
AT1G80540	
AT4G04220	AtRLP46
AT3G10620	NUDT26
AT4G21250	
AT1G55600	WRKY10
AT5G51820	PGMP
AT1G76954	
AT4G36540	BEE2
AT5G66560	
AT3G44250	CYP71B38
AT2G01920	
AT3G20290	EHD1
AT1G09010	EBM
AT4G24760	
AT3G13900	ALA7
AT4G02620	VHA-F
AT4G36380	ROT3
AT3G26300	CYP71B34
AT3G53150	UGT73D1
AT1G45063	
AT1G05020	AP180
AT2G02525	
AT2G23930	SNRNP-G
AT5G03100	
AT5G39980	
AT1G31360	RECQL2
AT3G26750	
AT5G24650	
AT4G16440	NAR1
AT3G56800	CAM5
AT5G25230	GFL
AT4G19140	
AT2G38820	
AT2G27760	IPT2
AT4G20480	
AT3G25160	
AT1G15415	
AT1G21190	LSM3A
AT4G36970	
AT1G29430	SAUR62
AT2G18520	
AT1G64100	
AT1G19000	
AT1G78650	POLD3
AT2G26390	
AT5G36430	
AT1G44980	PME57
AT4G38700	DIR15
AT1G76350	NLP5
AT5G65160	TPR14
AT5G54430	ATPHOS32
AT4G28088	
AT5G16980	
AT5G62730	NPF4.7
AT3G42130	
AT3G55230	DIR24
AT3G28640	PCMP-E79
AT3G43930	
AT4G38840	
AT2G34510	
AT5G60750	
AT1G29690	CAD1
AT3G07990	SCPL27
AT1G75150	
AT3G61840	
AT5G26690	HIPP02
AT4G15160	
AT3G12685	
AT4G29654	
AT2G26620	
AT1G55950	
AT2G20825	ULT2
AT3G42670	CHR38
AT1G49015	
AT1G30473	
AT2G21290	
AT3G02290	
AT5G13200	
AT4G38910	BPC5
AT1G03700	
AT3G01490	
AT1G22270	
AT1G32540	LOL1
AT1G05410	
AT5G08400	
AT5G42010	
AT5G14590	
AT2G40925	
AT5G08000	E13L3
AT3G09140	
AT5G35570	
AT5G26850	
AT5G64520	XRCC2
AT2G21160	
AT5G47260	
AT1G43980	PCMP-E58
AT5G57380	VIN3
AT5G14760	AO
AT5G62310	IRE
AT1G26900	PCMP-E54
AT5G59160	TOPP2
AT1G73610	
AT2G24945	
AT1G05940	CAT9
AT1G76640	CML39
AT4G29735	
AT1G13120	GLE1
AT3G18560	
AT1G65970	PRXIIC
AT5G45277	
AT5G11460	
AT1G47128	RD21A
AT1G18910	
AT2G25625	
AT4G21020	
AT5G18760	
AT2G36380	ABCG34
AT3G23890	TOP2
AT5G49220	
AT2G30590	WRKY21
AT3G10570	CYP77A6
AT5G16480	
AT1G75630	AVA-P4
AT1G61680	TPS14
AT4G20953	
AT5G60850	DOF5.4
AT3G60710	
AT2G04037	
AT1G03290	
AT1G18250	ATLP-1
AT1G18620	
AT1G50600	SCL5
AT2G44350	CSY4
AT1G12244	
AT2G29360	SDR
AT1G47660	
AT2G23110	
AT5G22100	
AT5G38140	NFYC10
AT1G63050	LPLAT2
AT2G39360	
AT3G13840	SCL29
AT5G60500	
AT5G51530	
AT5G44290	
AT5G09380	
AT4G15420	
AT4G24570	PUMP4
AT1G25410	IPT6
AT1G27130	GSTU13
AT5G13030	
AT2G43390	
AT2G45600	CXE8
AT3G18300	
AT3G03220	EXPA13
AT5G03450	
AT5G51220	
AT5G47330	
AT1G31200	ATPP2-A9
AT5G17160	
AT1G04240	SHY2
AT1G70370	PGL3
AT1G64170	CHX16
AT2G28500	LBD11
AT1G65340	CYP96A3
AT2G41230	ORS1
AT4G37730	AtbZIP7
AT2G46750	GULLO2
AT4G09795	LCR13
AT5G36950	DEGP10
AT3G11600	
AT4G17060	FIP2
AT3G09440	HSP70-3
AT2G28430	
AT2G35260	
AT1G54475	
AT5G22608	
AT2G28720	
AT5G03890	
AT5G03000	
AT5G05510	
AT1G78870	UBC35
AT5G45113	
AT4G33200	XI-I
AT1G19460	
AT1G04620	HCAR
ATCG01040	CCSA
AT4G22680	MYB85
AT1G06440	
AT4G02485	
AT4G39170	SFH6
AT3G18535	
AT3G09360	
AT1G06340	
AT1G24996	
AT1G48500	TIFY6A
AT4G14746	
AT1G53610	
AT3G49310	
AT2G30900	TBL43
AT4G13230	
AT1G67623	
AT5G21950	
AT4G24275	
AT1G29050	TBL38
AT1G49160	WNK7
AT5G25170	
AT5G01960	
AT5G64000	SAL2
AT5G18430	
AT2G29960	CYP19-4
AT1G80360	
AT5G61030	RBG3
AT2G46680	ATHB-7
AT1G52855	
AT1G60400	
AT2G18280	TULP2
AT1G18773	
AT4G18490	
AT3G61460	BRH1
AT3G62210	EDA32
AT1G17120	CAT8
AT1G51510	Y14
AT1G70090	GATL9
AT1G30825	ARPC2A
AT1G19250	FMO1
AT5G64260	EXL2
AT4G19160	
AT2G01710	
AT5G51540	MIP
AT1G26780	MYB117
AT5G23720	PHS1
AT1G70980	SYNC3
AT4G25380	SAP10
AT2G47670	PMEI6
AT4G08545	
AT4G03930	PME42
AT1G54385	
AT1G21313	
AT3G04890	
AT2G47570	
AT1G18500	IPMS1
AT3G21870	CYCU1-1
AT1G34840	
AT4G15850	RH1
AT1G27950	LTPG1
AT3G46450	
AT3G13860	HSP60-3A
AT5G39820	ANAC094
AT1G24110	PER6
AT1G36325	
AT3G09455	OST4C
AT1G06310	ACX3.2
AT3G55730	MYB109
AT5G17810	WOX12
AT1G65180	
AT4G01150	CURT1A
AT3G05460	
AT1G67100	LBD40
AT1G50750	
AT5G05900	UGT76C3
AT1G10040	
AT5G09550	
AT3G09130	
AT3G61260	
AT2G21727	
AT4G35300	TMT2
AT4G07675	
AT1G49210	ATL76
AT4G24140	BDG3
AT5G48270	
AT5G20340	BG5
AT1G34120	IP5P1
AT1G58350	ZW18
AT2G02610	
AT5G44970	
AT3G17510	CIPK1
AT3G12390	
AT4G12270	
AT2G30420	ETC2
AT5G18040	HTT2
AT3G27200	
AT5G22570	WRKY38
AT5G39160	GLP2A
AT4G09070	MED20B
AT3G27950	
AT5G42242	LCR57
AT1G31320	LBD4
AT1G13230	PII-2
AT1G31580	ECS1
AT5G60800	
AT2G39160	
AT1G15030	
AT2G48150	GPX4
AT2G45150	CDS4
AT2G03060	AGL30
AT1G66740	ASF1A
AT3G55440	CTIMC
AT4G21065	PCMP-H28
AT3G48820	SIA2
AT5G03840	TFL1
AT1G70505	
AT2G21860	
AT3G02260	BIG
AT1G23800	ALDH2B7
AT5G37410	
AT2G07040	PRK2
AT5G65240	
AT1G12290	
AT4G01335	
AT5G44930	ARAD2
AT1G24250	
AT5G44050	DTX28
AT1G02370	
AT1G55720	ATCAX6
AT3G43480	
AT4G01810	
AT3G24320	MSH1
AT2G10975	
AT1G28090	
AT5G09995	
AT1G04900	
AT4G26040	
AT3G07460	
AT3G25100	CDC45
AT3G13510	
AT4G28250	EXPB3
AT1G71290	
AT5G15533	
AT3G03430	CML28
AT5G11970	
AT2G43440	
AT4G12580	
AT5G09410	EICBP.B
AT4G31650	
AT3G25221	
AT4G29430	RPS15AE
AT4G16600	PGSIP7
AT4G12543	
AT3G21560	UGT84A2
AT4G32370	
AT1G54570	
AT1G33265	FAX4
AT4G02160	
AT1G76650	CML38
AT3G29790	
AT3G61415	ASK21
AT2G33110	VAMP723
AT5G25900	KO
AT1G61410	
AT5G64813	LIP1
AT1G80490	TPR1
AT3G09790	UBQ8
AT4G15090	FAR1
AT4G29870	
AT5G35390	PRK1
AT2G29750	UGT71C1
AT3G20640	BHLH123
AT4G18240	SS4
AT5G64430	
AT4G31960	
AT5G66350	SHI
AT5G18030	SAUR21
AT5G52605	
AT5G43500	ARP9
AT1G10920	LOV1
AT5G52610	
AT5G48320	
AT3G55270	MKP1
AT1G33770	
AT3G04600	
AT4G20330	
AT3G49490	
AT1G22700	
AT2G38646	
AT5G21050	
AT1G20620	CAT3
AT5G47660	
AT2G29580	
AT2G47370	
AT5G22200	
AT1G07290	GONST2
AT3G28335	
AT5G26880	AGL26
AT1G06750	
ATMG00840	ORF121B
AT5G01180	NPF8.2
AT4G30064	LCR61
AT3G53930	
AT2G04390	RPS17A
AT2G04860	PCMP-E74
AT5G46770	
AT2G19300	
AT1G64950	CYP89A5
AT4G19650	
AT5G17550	PEX19-2
AT4G00590	
AT4G36630	EMB2754
AT2G32765	SUMO5
ATCG00870	ycf15-A
AT4G14280	
AT3G49260	iqd21
AT5G04030	
AT3G10455	
AT1G33780	
AT3G03530	NPC4
AT5G52080	
AT2G10557	
AT2G10440	MED15C
AT2G33290	SUVH2
AT2G18540	
AT4G04320	
AT3G15540	IAA19
AT1G63140	
AT5G15380	DRM1
AT4G24413	
AT5G65540	
AT1G65050	
AT1G10710	PHS1
AT3G16390	NSP3
AT3G23750	TMK4
AT3G24100	
AT1G71820	SEC6
AT4G26030	
AT1G74560	NRP1
AT5G38317	LCR58
AT2G02870	SKIP11
AT3G58920	
AT1G11040	
AT2G21790	RNR1
AT2G02950	PKS1
AT3G58370	
AT1G35850	APUM17
AT5G59550	
AT5G24940	
AT3G58450	
AT4G14160	
AT4G39950	CYP79B2
AT3G16600	
AT5G23160	
AT3G23210	BHLH34
AT5G18230	
AT1G09100	RPT5B
AT1G68550	ERF118
AT4G12040	SAP7
AT3G54270	SPP3A
AT5G37150	
AT3G21750	UGT71B1
AT2G04845	
AT1G17230	
AT1G30710	
AT1G66855	
AT3G51300	ARAC11
AT4G10200	
AT1G69180	CRC
AT4G05320	UBQ10
AT2G33735	
AT2G29440	GSTU6
AT3G07250	
AT4G16190	RD19C
AT2G30480	
AT4G37190	
AT2G48000	
AT5G47920	
AT2G36026	
AT3G06060	
AT1G79800	ENODL7
AT4G12820	
AT3G01740	
AT3G53000	PP2A15
AT5G42810	IPK1
AT1G37140	MCT1
AT2G20210	
AT5G04840	
AT1G30160	
AT5G40400	
AT1G80670	RAE1
AT5G64720	EC1.5
AT5G06770	
AT3G59130	
AT2G07772	
AT5G54110	PVA41
AT4G18670	LRX5
AT4G15975	
AT3G26070	PAP4
AT5G20635	GG3
AT3G16540	DEGP11
AT3G57050	CBL
AT2G14365	LCR84
AT3G50650	SCL7
AT3G60520	
AT3G17300	
